accelerometer.txt

All values are in SI units (m/s^2).
http://developer.android.com/guide/topics/sensors/sensors_overview.html

elapsed-time-system elapsed-time-sensor x y z
6.123 6.116 -0.12928689 -6.7803793 7.493851
6.142 6.136 -0.35913026 -6.6893997 7.867347
6.160 6.156 -0.6991069 -6.339846 7.16824
6.180 6.177 -0.7278373 -6.215348 6.9958572
6.200 6.197 -0.4213795 -6.5840545 6.7947445
6.225 6.217 -0.5746084 -6.703765 7.3406224
6.240 6.237 0.033518825 -6.5840545 7.2448545
6.262 6.257 0.05746084 -6.3589997 7.642292
6.281 6.277 -0.51714754 -6.1866174 7.120356
6.301 6.297 -0.5650316 -6.2871737 7.2927384
6.324 6.318 -0.35913026 -6.5122285 7.120356
6.342 6.338 -0.49799395 -6.612785 7.393295
6.364 6.358 -0.22026655 -6.5984197 7.3310456
6.382 6.378 -0.12449849 -6.435614 7.201759
6.402 6.398 -0.60333884 -6.493075 7.3406224
6.425 6.418 -0.5650316 -6.4739213 7.3071036
6.445 6.438 -0.80924016 -6.38773 7.335834
6.462 6.459 -0.110133275 -6.4499793 7.1634517
6.483 6.479 -0.5315128 -6.603208 7.4028716
6.502 6.499 -0.23942018 -6.4787097 7.153875
6.524 6.519 -0.6799533 -6.4978633 7.690176
6.544 6.539 -0.5746084 -6.459556 7.40766
6.564 6.560 -0.6751649 -6.622362 7.350199
6.583 6.580 -0.4261679 -6.7372837 7.441179
6.603 6.600 -0.25857377 -6.6271505 7.589619
6.623 6.620 -0.45489833 -6.421249 7.28795
6.644 6.640 -0.61291564 -6.009446 7.1395097
6.666 6.660 -0.5793968 -6.0860605 6.95755
6.685 6.681 -0.521936 -6.4882865 6.861782
6.704 6.701 -0.038307227 -6.95755 7.153875
6.724 6.721 -0.18674773 -7.0006456 8.264784
6.747 6.741 -0.30645782 -6.38773 7.819463
6.765 6.761 -0.6655881 -6.133945 7.417237
6.785 6.781 -0.6847417 -6.2728086 7.1107793
6.805 6.801 -0.7661445 -6.531382 7.16824
6.825 6.822 -0.521936 -6.775591 7.2448545
6.846 6.842 -0.37828386 -6.6079965 7.7811556
6.865 6.862 -0.272939 -6.3111157 7.2783732
6.886 6.882 -0.90979666 -6.181829 7.091625
6.906 6.902 -0.7230489 -6.4020953 6.799533
6.926 6.922 -0.46926352 -6.646304 7.493851
6.946 6.943 -0.5746084 -6.7947445 7.52737
6.969 6.963 -0.5746084 -6.445191 7.848193
6.988 6.983 -0.44532153 -6.50744 7.551312
7.006 7.003 -0.59855044 -6.670246 7.383718
7.027 7.023 -0.7374141 -6.5361705 7.469909
7.050 7.043 -0.38307226 -6.3685765 7.1490865
7.067 7.064 -0.33039984 -6.2488666 7.1826053
7.089 7.084 -0.16759412 -6.3925185 6.9767036
7.107 7.104 -0.20590134 -6.6654577 7.2831616
7.127 7.124 -0.4261679 -6.7324953 7.6949644
7.149 7.144 -0.50757074 -6.421249 7.809886
7.167 7.164 -0.59855044 -6.2584434 7.2065473
7.190 7.185 -0.35434186 -6.4739213 7.1634517
7.208 7.205 -0.47405192 -6.373365 7.120356
7.228 7.225 -0.5793968 -6.244078 6.9719152
7.249 7.245 -0.6895301 -6.2632318 7.1826053
7.269 7.265 -0.6943185 -6.50744 7.297527
7.289 7.285 -0.8283938 -6.9623384 7.6710224
7.309 7.305 -1.0151415 -6.766014 8.073248
7.329 7.326 -0.89064306 -6.3446345 7.9104424
7.349 7.346 -1.0821792 -6.2345014 7.067683
7.372 7.366 -0.79487497 -6.3302693 7.1634517
7.392 7.386 -0.78050977 -6.445191 7.680599
7.410 7.406 -0.82360536 -6.7947445 7.8865004
7.430 7.426 -0.79487497 -6.555324 7.493851
7.450 7.447 -0.6799533 -6.2488666 7.1059904
7.470 7.467 -0.7326257 -6.4164605 6.861782
7.491 7.487 -0.92416185 -6.622362 7.129933
7.511 7.507 -0.545878 -6.789956 7.489063
7.530 7.527 -0.5602432 -6.7133417 7.752425
7.551 7.547 -0.7422025 -6.2823853 7.5848308
7.572 7.568 -0.6799533 -6.0956373 7.302315
7.591 7.588 -0.47405192 -6.3446345 7.4268136
7.611 7.608 -0.33997664 -6.622362 7.5704656
7.631 7.628 -0.47405192 -6.631939 7.771579
7.652 7.648 -0.6368576 -6.220136 7.6614456
7.673 7.668 -0.78050977 -5.851429 7.16824
7.693 7.689 -0.60333884 -5.746084 6.6271505
7.712 7.709 -0.47884035 -6.0238113 6.7851677
7.732 7.729 -0.17238252 -6.349423 7.177817
7.752 7.749 -0.2681506 -6.555324 7.6614456
7.773 7.769 -0.5410896 -6.172252 7.666234
7.794 7.789 -0.6847417 -5.961562 7.0485296
7.815 7.809 -0.545878 -6.3063273 6.7229185
7.833 7.830 -0.7230489 -6.5505357 7.144298
7.853 7.850 -0.41180268 -6.493075 7.422025
7.875 7.870 -0.20111294 -6.3063273 7.216124
7.895 7.890 -0.2873042 -6.3829417 7.129933
7.913 7.910 -0.25857377 -6.349423 7.201759
7.934 7.930 -0.41180268 -6.564901 7.2448545
7.954 7.951 -0.6991069 -6.5744777 7.3789296
7.975 7.971 -0.5267244 -6.3589997 7.3789296
