accelerometer.txt

All values are in SI units (m/s^2).
http://developer.android.com/guide/topics/sensors/sensors_overview.html

elapsed-time-system elapsed-time-sensor x y z
7.666 7.664 5.927887 -4.207779 5.9602966
7.687 7.684 5.923126 -4.1792145 5.9150696
7.710 7.704 5.9124146 -4.143509 5.9841003
7.726 7.724 5.800537 -4.175644 5.9150696
7.746 7.744 5.826721 -4.2899017 5.9864807
7.766 7.765 5.800537 -4.3541718 5.994812
7.786 7.785 5.780304 -4.298233 5.936493
7.806 7.805 5.645813 -4.219681 5.8388977
7.827 7.825 5.6362915 -4.228012 5.905548
7.846 7.845 5.7826843 -4.1482697 6.0483704
7.867 7.865 5.8279114 -4.1530304 6.1376343
7.886 7.885 5.6946106 -4.0959015 6.1269226
7.907 7.906 5.69223 -4.047104 6.141205
7.927 7.926 5.7315063 -3.932846 6.063843
7.947 7.946 5.812439 -3.8531036 6.1388245
7.968 7.966 5.851715 -3.8852386 6.1650085
7.994 7.986 5.8981323 -3.9721222 6.3375854
8.028 8.006 5.907654 -3.9816437 6.291168
8.029 8.026 5.8029175 -3.9245148 6.155487
8.048 8.047 5.6243896 -3.944748 6.1054993
8.068 8.067 5.6684265 -3.9542694 6.243561
8.088 8.087 5.741028 -4.035202 6.2495117
8.109 8.107 5.7148438 -4.039963 6.206665
8.128 8.127 5.6993713 -4.0233 6.1578674
8.149 8.147 5.748169 -3.9756927 6.1459656
8.169 8.167 5.7374573 -3.9566498 6.129303
8.189 8.188 5.986206 -3.9506989 5.996002
8.220 8.208 5.542267 -4.034012 6.038849
8.230 8.228 5.7196045 -4.131607 6.0364685
8.250 8.248 5.702942 -4.1327972 6.160248
8.271 8.268 5.708893 -4.092331 6.117401
8.290 8.288 5.7517395 -4.073288 6.0412292
8.315 8.308 5.800537 -4.1232758 6.097168
8.331 8.329 5.926697 -4.048294 6.143585
8.352 8.349 5.6243896 -4.074478 6.1590576
8.371 8.369 5.5863037 -3.9352264 6.124542
8.393 8.389 5.6172485 -3.8899994 6.122162
8.415 8.409 5.6993713 -3.816208 6.1650085
8.435 8.429 5.7505493 -3.913803 6.2173767
8.451 8.449 5.7065125 -3.9542694 6.1578674
8.472 8.470 5.8874207 -3.8519135 6.092407
8.492 8.490 5.762451 -3.8221588 6.3459167
8.516 8.510 5.5993958 -3.849533 6.205475
8.535 8.530 5.531555 -3.842392 6.3137817
8.552 8.550 5.81958 -3.9887848 6.449463
8.572 8.570 5.6541443 -3.9042816 6.4089966
8.593 8.590 5.825531 -3.881668 6.2923584
8.613 8.611 5.7898254 -3.8257294 6.17334
8.634 8.631 5.762451 -3.791214 6.128113
8.652 8.651 5.7124634 -3.8602448 6.207855
8.673 8.671 5.7981567 -3.8328705 6.4089966
8.704 8.691 5.761261 -3.8626251 6.424469
8.714 8.711 5.711273 -3.8031158 6.3459167
8.739 8.732 5.6410522 -3.7757416 6.4720764
8.754 8.752 5.695801 -3.6650543 6.5161133
8.774 8.772 5.75412 -3.6329193 6.3899536
8.794 8.792 5.8291016 -3.585312 6.30188
8.818 8.812 5.7850647 -3.6126862 6.288788
