accelerometer.txt

All values are in SI units (m/s^2).
http://developer.android.com/guide/topics/sensors/sensors_overview.html

elapsed-time-system elapsed-time-sensor x y z
9.722 9.716 5.765238 -3.892972 6.4882865
9.739 9.736 5.746084 -3.940856 6.6079965
9.759 9.756 5.693412 -3.9073372 6.7708025
9.779 9.776 5.6646814 -3.9264908 6.6510925
9.801 9.796 5.650316 -3.8642416 6.7468605
9.821 9.817 5.6407394 -3.964798 6.7612257
9.840 9.837 5.6120086 -4.2042184 6.799533
9.860 9.857 5.693412 -4.2185836 6.847417
9.881 9.877 5.631162 -4.2904096 6.7324953
9.900 9.897 5.7029886 -4.175488 6.694188
9.925 9.917 5.755661 -4.1946416 6.8522053
9.943 9.937 5.717354 -4.146757 6.6989765
9.961 9.958 5.7365074 -4.132392 6.564901
9.981 9.978 5.6790466 -4.098873 6.6367273
10.007 9.998 5.60722 -4.0318356 6.71813
10.022 10.018 5.693412 -4.003105 6.6415157
10.041 10.038 5.683835 -4.012682 6.5218053
10.062 10.058 5.722142 -3.9983168 6.579266
10.082 10.079 5.7508726 -3.98874 6.6367273
10.103 10.099 5.755661 -4.036624 6.612785
10.128 10.119 5.7987566 -4.060566 6.6654577
10.142 10.139 5.741296 -3.98874 6.775591
10.164 10.159 5.8322754 -4.012682 6.612785
10.183 10.179 5.741296 -4.060566 6.7372837
10.203 10.200 5.659893 -4.098873 6.7612257
10.225 10.220 5.683835 -4.209007 6.727707
10.247 10.240 5.707777 -4.2185836 6.8809357
10.263 10.260 5.8322754 -4.19943 6.7803793
10.284 10.280 5.81791 -4.1611223 6.6367273
10.303 10.300 5.8083334 -3.98874 6.483498
10.325 10.320 5.631162 -3.916914 6.555324
10.344 10.341 5.592855 -3.8786068 6.5601125
10.365 10.361 5.535394 -4.074931 6.411672
10.384 10.381 5.5641246 -4.189853 6.4978633
10.405 10.401 5.722142 -4.2281604 6.847417
10.428 10.421 5.889736 -4.156334 6.612785
10.445 10.442 6.0525417 -4.0701427 6.6367273
10.467 10.462 5.9998693 -3.964798 7.0102224
10.486 10.482 6.066907 -3.86903 6.727707
10.504 10.502 5.779603 -3.7588966 6.631939
