linear-acceleration.txt

All values are in SI units (m/s^2).
http://developer.android.com/guide/topics/sensors/sensors_overview.html

elapsed-time-system elapsed-time-sensor x y z
8.609 8.603 -0.039293945 0.106769085 -0.95151806
8.629 8.623 -0.14315325 -0.06886226 -0.78135395
8.649 8.644 0.2250579 0.034517884 -0.030286789
8.675 8.664 0.55506825 0.06140554 0.32187748
8.694 8.684 0.37588853 -0.13625717 -0.07228565
8.712 8.704 -0.12717205 -0.0026473403 -0.4621296
8.729 8.724 -0.0037776828 0.12155032 -0.13079357
8.758 8.744 -0.19223636 0.022762299 -0.15268898
8.771 8.764 -0.098422885 -0.3251269 -0.030815125
8.790 8.784 0.5193972 0.24516308 0.78056145
8.811 8.805 0.07107246 0.28137046 0.14127445
8.830 8.825 -0.34142888 0.28161895 -0.17151356
8.850 8.845 0.031698406 0.30804473 0.40444946
8.870 8.865 0.3258462 0.3695084 1.1620493
8.892 8.885 0.008253872 0.345595 0.4410963
8.910 8.905 -0.9658893 0.22123414 -0.5203495
8.930 8.926 -0.87747633 0.37009895 -0.044099808
8.957 8.946 0.3843599 0.55061364 0.55912113
8.978 8.966 0.3098747 0.24704319 0.24890137
8.991 8.986 0.49934268 -0.047700465 0.37163353
9.011 9.006 0.0909667 0.38359433 0.3319254
9.032 9.026 -0.5953966 0.24642926 -0.4234934
9.060 9.046 -0.22417188 0.1386081 -0.57498264
9.074 9.067 0.7180249 0.30200404 0.24172497
9.092 9.087 0.6446178 0.18741333 0.53685284
9.112 9.107 -0.41122025 0.31191605 0.062413216
9.132 9.127 -0.9129873 0.33943403 0.037924767
9.158 9.147 -0.4793287 0.27073365 0.25859165
9.173 9.167 0.2348715 0.21093029 0.6701641
9.194 9.187 0.67705745 0.4337908 0.1581192
9.212 9.208 0.1477912 0.3267948 -0.57773113
9.232 9.228 0.05671078 0.29080546 -0.44243336
9.257 9.248 -0.17745918 0.34714013 0.19209385
9.277 9.268 -0.39291614 0.18272215 0.15378094
9.293 9.288 0.05902779 0.28585392 -0.4464388
9.313 9.308 0.24854583 0.16247833 -0.36969185
9.342 9.328 0.47126997 0.12270248 -0.013805389
9.360 9.349 -0.24590361 0.16845995 -0.26567268
9.374 9.369 -0.6242971 -0.16016734 -0.90920067
9.393 9.389 0.26721227 0.08693963 -0.3033991
9.413 9.409 0.9938617 0.25361514 0.15606117
9.439 9.429 0.55934095 0.11587787 -0.25030136
9.459 9.449 -0.056541324 0.0025125742 -0.525959
9.476 9.469 -0.20740646 0.2134378 0.39994526
9.496 9.490 -0.30370712 0.23366278 0.32346058
9.516 9.510 -0.0037044287 0.06811762 0.10894489
9.535 9.530 0.4338861 0.28005916 0.4437971
9.558 9.550 -0.2162416 0.4937703 0.2272911
9.577 9.570 -0.35237885 -0.10613257 0.07061386
9.595 9.590 -0.20028901 0.017147183 0.6578684
9.615 9.610 -0.5651968 0.18674332 0.17368221
9.636 9.631 -0.433025 0.16338247 0.38870907
9.663 9.651 0.4285472 -0.31259847 0.47818375
9.680 9.671 0.854615 -0.19190383 0.019012451
9.696 9.691 0.22862208 0.17804825 -0.23809433
9.716 9.711 -0.768274 0.2771005 -0.31983185
9.748 9.731 -0.80258083 0.40106577 -0.122605324
9.759 9.752 0.057315767 -0.048246145 0.30492306
9.776 9.772 0.5735419 -0.35756862 0.71076584
9.800 9.792 0.1476726 -0.13506222 0.71909904
9.817 9.812 -0.59483665 0.38539934 -0.059749603
9.841 9.832 -0.8474348 0.3218032 -0.5527544
9.861 9.852 -0.35686463 0.29299068 0.0064172745
9.890 9.872 0.4263628 -0.01173389 0.34562778
9.897 9.892 0.44823396 -0.32996833 -0.13860512
9.918 9.913 -0.42890656 0.17802489 -0.54564667
9.948 9.933 -0.83573735 0.29181826 -0.5243454
9.965 9.953 -0.81037843 0.13797045 -0.43227863
9.975 9.973 -0.25399923 -0.042088747 -0.486331
9.996 9.993 0.53997433 -0.19669819 -0.24349976
10.016 10.013 0.64614177 -0.12623835 -0.39310837
10.040 10.033 0.1420058 0.085769534 -0.8888874
10.056 10.054 -0.3972615 0.11950493 -0.7582159
10.076 10.074 -0.056715727 -0.15765488 -0.14627361
10.098 10.094 0.09751177 -0.38018215 -0.10540962
10.119 10.114 0.331344 -0.52035725 -0.30166817
10.138 10.134 0.44059777 -0.18122196 -0.34604836
10.162 10.154 0.3068949 -0.103524685 -0.6489563
10.181 10.175 -0.1565032 -0.3730166 -0.4198532
10.200 10.195 0.10481846 -0.43637466 0.28163433
10.223 10.215 0.2875104 -0.45898962 0.40853596
10.250 10.235 0.27742958 -0.5146742 -0.31557274
10.261 10.255 0.060269117 -0.14185762 0.04016304
10.292 10.275 0.21689773 -0.16709328 0.47018242
10.314 10.296 0.09010041 -0.4235232 0.20570087
10.328 10.316 0.05560851 -0.29115283 0.5080023
10.339 10.336 0.11874282 0.099645376 0.79822254
10.358 10.356 -0.23689449 -0.20217061 -0.16168785
10.380 10.376 0.21236861 -0.35161507 0.1925621
